"Sample","Quant","Temps","Temperature","CO","CO2"
"BDCV02",2.98,3012,690,0,0
"BDCV02",2.98,3013,691,0,0
"BDCV02",2.98,3014,691,3,0
"BDCV02",2.98,3015,691,6,0
"BDCV02",2.98,3016,691,6,0
"BDCV02",2.98,3017,691,3,0
"BDCV02",2.98,3018,692,0,0
"BDCV02",2.98,3019,692,0,0
"BDCV02",2.98,3020,692,0,0
"BDCV02",2.98,3021,692,0,0
"BDCV02",2.98,3022,692,0,0
"BDCV02",2.98,3023,692,0,0
"BDCV02",2.98,3024,693,0,0
"BDCV02",2.98,3025,693,0,0
"BDCV02",2.98,3026,693,0,0
"BDCV02",2.98,3027,693,0,0
"BDCV02",2.98,3028,693,0,0
"BDCV02",2.98,3029,693,0,0
"BDCV02",2.98,3030,694,0,0
"BDCV02",2.98,3031,694,0,5
"BDCV02",2.98,3032,694,0,0
"BDCV02",2.98,3033,694,0,0
"BDCV02",2.98,3034,694,0,0
"BDCV02",2.98,3035,694,0,0
"BDCV02",2.98,3036,695,0,0
"BDCV02",2.98,3037,695,0,0
"BDCV02",2.98,3038,695,3,0
"BDCV02",2.98,3039,695,0,0
"BDCV02",2.98,3040,695,3,0
"BDCV02",2.98,3041,695,0,0
"BDCV02",2.98,3042,696,0,0
"BDCV02",2.98,3043,696,0,0
"BDCV02",2.98,3044,696,0,0
"BDCV02",2.98,3045,696,3,0
"BDCV02",2.98,3046,696,0,0
"BDCV02",2.98,3047,696,3,0
"BDCV02",2.98,3048,696,3,0
"BDCV02",2.98,3049,697,0,0
"BDCV02",2.98,3050,697,0,0
"BDCV02",2.98,3051,697,0,0
"BDCV02",2.98,3052,697,0,0
"BDCV02",2.98,3053,697,0,0
"BDCV02",2.98,3054,698,0,0
"BDCV02",2.98,3055,698,0,0
"BDCV02",2.98,3056,698,0,0
"BDCV02",2.98,3057,698,3,0
"BDCV02",2.98,3058,698,0,0
"BDCV02",2.98,3059,698,0,0
"BDCV02",2.98,3060,699,0,0
"BDCV02",2.98,3061,699,0,0
"BDCV02",2.98,3062,699,0,0
"BDCV02",2.98,3063,699,0,0
"BDCV02",2.98,3064,699,0,0
"BDCV02",2.98,3065,700,0,0
"BDCV02",2.98,3066,700,0,0
"BDCV02",2.98,3067,700,0,0
"BDCV02",2.98,3068,700,0,0
"BDCV02",2.98,3069,700,0,0
"BDCV02",2.98,3070,700,0,0
"BDCV02",2.98,3071,701,0,0
"BDCV02",2.98,3072,701,0,0
"BDCV02",2.98,3073,701,0,0
"BDCV02",2.98,3074,701,0,0
"BDCV02",2.98,3075,701,0,0
"BDCV02",2.98,3076,701,3,0
"BDCV02",2.98,3077,702,6,0
"BDCV02",2.98,3078,702,0,0
"BDCV02",2.98,3079,702,0,0
"BDCV02",2.98,3080,702,0,0
"BDCV02",2.98,3081,702,0,0
"BDCV02",2.98,3082,702,3,0
"BDCV02",2.98,3083,702,3,0
"BDCV02",2.98,3084,703,0,0
"BDCV02",2.98,3085,703,0,0
"BDCV02",2.98,3086,703,3,0
"BDCV02",2.98,3087,703,3,0
"BDCV02",2.98,3088,703,3,0
"BDCV02",2.98,3089,703,6,0
"BDCV02",2.98,3090,703,3,0
"BDCV02",2.98,3091,704,0,0
"BDCV02",2.98,3092,704,0,0
"BDCV02",2.98,3093,704,0,0
"BDCV02",2.98,3094,704,0,0
"BDCV02",2.98,3095,704,0,0
"BDCV02",2.98,3096,704,0,0
"BDCV02",2.98,3097,704,0,0
"BDCV02",2.98,3098,705,0,0
"BDCV02",2.98,3099,705,0,0
"BDCV02",2.98,3100,705,3,0
"BDCV02",2.98,3101,705,3,0
"BDCV02",2.98,3102,705,0,0
"BDCV02",2.98,3103,705,0,0
"BDCV02",2.98,3104,706,0,0
"BDCV02",2.98,3105,706,0,0
"BDCV02",2.98,3106,706,3,0
"BDCV02",2.98,3107,706,3,0
"BDCV02",2.98,3108,706,0,0
"BDCV02",2.98,3109,706,0,0
"BDCV02",2.98,3110,707,0,0
"BDCV02",2.98,3111,707,0,0
"BDCV02",2.98,3112,707,0,0
"BDCV02",2.98,3113,707,0,0
"BDCV02",2.98,3114,707,0,0
"BDCV02",2.98,3115,707,0,0
"BDCV02",2.98,3116,708,0,0
"BDCV02",2.98,3117,708,3,0
"BDCV02",2.98,3118,708,3,0
"BDCV02",2.98,3119,708,3,0
"BDCV02",2.98,3120,708,0,0
"BDCV02",2.98,3121,709,0,0
"BDCV02",2.98,3122,709,0,0
"BDCV02",2.98,3123,709,3,0
"BDCV02",2.98,3124,709,0,0
"BDCV02",2.98,3125,709,0,0
"BDCV02",2.98,3126,709,3,0
"BDCV02",2.98,3127,710,3,0
"BDCV02",2.98,3128,710,0,0
"BDCV02",2.98,3129,710,0,0
"BDCV02",2.98,3130,710,0,0
"BDCV02",2.98,3131,710,0,0
"BDCV02",2.98,3132,710,0,0
"BDCV02",2.98,3133,711,0,0
"BDCV02",2.98,3134,711,0,0
"BDCV02",2.98,3135,711,0,0
"BDCV02",2.98,3136,711,6,0
"BDCV02",2.98,3137,711,0,0
"BDCV02",2.98,3138,711,0,0
"BDCV02",2.98,3139,712,0,0
"BDCV02",2.98,3140,712,0,0
"BDCV02",2.98,3141,712,0,0
"BDCV02",2.98,3142,712,0,0
"BDCV02",2.98,3143,712,0,0
"BDCV02",2.98,3144,712,0,0
"BDCV02",2.98,3145,713,0,0
"BDCV02",2.98,3146,713,0,0
"BDCV02",2.98,3147,713,0,0
"BDCV02",2.98,3148,713,0,0
"BDCV02",2.98,3149,713,0,0
"BDCV02",2.98,3150,713,3,0
"BDCV02",2.98,3151,713,3,0
"BDCV02",2.98,3152,713,0,0
"BDCV02",2.98,3153,714,0,0
"BDCV02",2.98,3154,714,0,0
"BDCV02",2.98,3155,714,0,0
"BDCV02",2.98,3156,715,0,0
"BDCV02",2.98,3157,715,0,0
"BDCV02",2.98,3158,715,0,0
"BDCV02",2.98,3159,715,0,0
"BDCV02",2.98,3160,715,0,0
"BDCV02",2.98,3161,715,0,0
"BDCV02",2.98,3162,715,3,0
"BDCV02",2.98,3163,716,3,0
"BDCV02",2.98,3164,716,3,0
"BDCV02",2.98,3165,716,0,0
"BDCV02",2.98,3166,716,3,0
"BDCV02",2.98,3167,716,0,0
"BDCV02",2.98,3168,717,0,0
"BDCV02",2.98,3169,717,0,0
"BDCV02",2.98,3170,717,0,0
"BDCV02",2.98,3171,717,0,0
"BDCV02",2.98,3172,717,0,0
"BDCV02",2.98,3173,717,0,0
"BDCV02",2.98,3174,717,3,0
"BDCV02",2.98,3175,718,0,0
"BDCV02",2.98,3176,718,0,0
"BDCV02",2.98,3177,718,0,0
"BDCV02",2.98,3178,718,0,0
"BDCV02",2.98,3179,718,0,0
"BDCV02",2.98,3180,718,0,0
"BDCV02",2.98,3181,718,3,0
"BDCV02",2.98,3182,719,0,0
"BDCV02",2.98,3183,719,0,0
"BDCV02",2.98,3184,719,0,0
"BDCV02",2.98,3185,719,0,0
"BDCV02",2.98,3186,719,0,0
"BDCV02",2.98,3187,719,0,0
"BDCV02",2.98,3188,720,0,0
"BDCV02",2.98,3189,720,0,0
"BDCV02",2.98,3190,720,0,0
"BDCV02",2.98,3191,720,0,0
"BDCV02",2.98,3192,720,0,0
"BDCV02",2.98,3193,720,0,0
"BDCV02",2.98,3194,721,0,0
"BDCV02",2.98,3195,721,0,0
"BDCV02",2.98,3196,721,3,0
"BDCV02",2.98,3197,721,3,0
"BDCV02",2.98,3198,721,0,0
"BDCV02",2.98,3199,721,3,0
"BDCV02",2.98,3200,722,3,0
"BDCV02",2.98,3201,722,0,0
"BDCV02",2.98,3202,722,0,0
"BDCV02",2.98,3203,722,0,0
"BDCV02",2.98,3204,722,0,0
"BDCV02",2.98,3205,722,0,0
"BDCV02",2.98,3206,723,0,0
"BDCV02",2.98,3207,723,0,0
"BDCV02",2.98,3208,723,0,0
"BDCV02",2.98,3209,723,0,0
"BDCV02",2.98,3210,723,0,0
"BDCV02",2.98,3211,723,0,0
"BDCV02",2.98,3212,724,0,0
"BDCV02",2.98,3213,724,0,0
"BDCV02",2.98,3214,724,0,0
"BDCV02",2.98,3215,724,0,0
"BDCV02",2.98,3216,724,0,0
"BDCV02",2.98,3217,725,0,0
"BDCV02",2.98,3218,725,0,0
"BDCV02",2.98,3219,725,0,0
"BDCV02",2.98,3220,725,0,0
"BDCV02",2.98,3221,725,0,0
"BDCV02",2.98,3222,725,0,0
"BDCV02",2.98,3223,726,0,0
"BDCV02",2.98,3224,726,0,0
"BDCV02",2.98,3225,726,0,0
"BDCV02",2.98,3226,726,0,0
"BDCV02",2.98,3227,726,0,0
"BDCV02",2.98,3228,726,0,0
"BDCV02",2.98,3229,727,3,0
"BDCV02",2.98,3230,727,3,0
"BDCV02",2.98,3231,727,0,0
"BDCV02",2.98,3232,727,0,0
"BDCV02",2.98,3233,727,0,0
"BDCV02",2.98,3234,727,0,0
"BDCV02",2.98,3235,728,0,0
"BDCV02",2.98,3236,728,3,0
"BDCV02",2.98,3237,728,3,0
"BDCV02",2.98,3238,728,0,0
"BDCV02",2.98,3239,728,0,0
"BDCV02",2.98,3240,728,0,0
"BDCV02",2.98,3241,728,0,0
"BDCV02",2.98,3242,729,0,0
"BDCV02",2.98,3243,729,0,0
"BDCV02",2.98,3244,729,3,0
"BDCV02",2.98,3245,729,0,0
"BDCV02",2.98,3246,729,0,0
"BDCV02",2.98,3247,729,0,0
"BDCV02",2.98,3248,730,0,0
"BDCV02",2.98,3249,730,0,0
"BDCV02",2.98,3250,730,0,0
"BDCV02",2.98,3251,730,0,0
"BDCV02",2.98,3252,730,0,0
"BDCV02",2.98,3253,731,0,0
"BDCV02",2.98,3254,731,3,0
"BDCV02",2.98,3255,731,0,0
"BDCV02",2.98,3256,731,0,0
"BDCV02",2.98,3257,731,0,0
"BDCV02",2.98,3258,732,0,0
"BDCV02",2.98,3259,732,0,0
"BDCV02",2.98,3260,732,0,0
"BDCV02",2.98,3261,732,0,0
"BDCV02",2.98,3262,732,0,0
"BDCV02",2.98,3263,732,0,0
"BDCV02",2.98,3264,733,0,0
"BDCV02",2.98,3265,733,0,0
"BDCV02",2.98,3266,733,0,0
"BDCV02",2.98,3267,733,0,0
"BDCV02",2.98,3268,733,0,0
"BDCV02",2.98,3269,733,0,0
"BDCV02",2.98,3270,733,0,0
"BDCV02",2.98,3271,734,0,0
"BDCV02",2.98,3272,734,0,0
"BDCV02",2.98,3273,734,0,0
"BDCV02",2.98,3274,734,0,0
"BDCV02",2.98,3275,734,0,0
"BDCV02",2.98,3276,734,0,0
"BDCV02",2.98,3277,734,0,0
"BDCV02",2.98,3278,735,0,0
"BDCV02",2.98,3279,735,0,0
"BDCV02",2.98,3280,735,0,0
"BDCV02",2.98,3281,735,3,0
"BDCV02",2.98,3282,735,3,0
"BDCV02",2.98,3283,735,0,0
"BDCV02",2.98,3284,736,0,0
"BDCV02",2.98,3285,736,0,0
"BDCV02",2.98,3286,736,0,0
"BDCV02",2.98,3287,736,0,0
"BDCV02",2.98,3288,736,0,0
"BDCV02",2.98,3289,736,0,0
"BDCV02",2.98,3290,736,0,0
"BDCV02",2.98,3291,737,0,0
"BDCV02",2.98,3292,737,0,0
"BDCV02",2.98,3293,737,0,0
"BDCV02",2.98,3294,737,0,0
"BDCV02",2.98,3295,737,0,0
"BDCV02",2.98,3296,737,0,0
"BDCV02",2.98,3297,738,0,0
"BDCV02",2.98,3298,738,0,0
"BDCV02",2.98,3299,738,0,0
"BDCV02",2.98,3300,738,3,0
"BDCV02",2.98,3301,738,0,0
"BDCV02",2.98,3302,738,0,0
"BDCV02",2.98,3303,739,3,0
"BDCV02",2.98,3304,739,0,0
"BDCV02",2.98,3305,739,0,0
"BDCV02",2.98,3306,739,0,0
"BDCV02",2.98,3307,739,0,0
"BDCV02",2.98,3308,740,0,0
"BDCV02",2.98,3309,740,0,0
"BDCV02",2.98,3310,740,0,0
"BDCV02",2.98,3311,740,0,0
"BDCV02",2.98,3312,740,0,0
"BDCV02",2.98,3313,740,0,0
"BDCV02",2.98,3314,741,0,0
"BDCV02",2.98,3315,741,0,0
"BDCV02",2.98,3316,741,0,0
"BDCV02",2.98,3317,741,3,0
"BDCV02",2.98,3318,741,3,0
"BDCV02",2.98,3319,741,0,0
"BDCV02",2.98,3320,742,0,0
"BDCV02",2.98,3321,742,0,0
"BDCV02",2.98,3322,742,0,0
"BDCV02",2.98,3323,742,0,0
"BDCV02",2.98,3324,742,0,0
"BDCV02",2.98,3325,742,0,0
"BDCV02",2.98,3326,743,0,0
"BDCV02",2.98,3327,743,0,0
"BDCV02",2.98,3328,743,0,0
"BDCV02",2.98,3329,743,0,0
"BDCV02",2.98,3330,743,3,0
"BDCV02",2.98,3331,743,0,0
"BDCV02",2.98,3332,744,0,0
"BDCV02",2.98,3333,744,3,0
"BDCV02",2.98,3334,744,3,0
"BDCV02",2.98,3335,744,0,0
"BDCV02",2.98,3336,744,0,0
"BDCV02",2.98,3337,745,0,0
"BDCV02",2.98,3338,745,0,0
"BDCV02",2.98,3339,745,0,0
"BDCV02",2.98,3340,745,0,0
"BDCV02",2.98,3341,745,0,0
"BDCV02",2.98,3342,745,0,0
"BDCV02",2.98,3343,746,0,0
"BDCV02",2.98,3344,746,0,0
"BDCV02",2.98,3345,746,0,0
"BDCV02",2.98,3346,746,0,0
"BDCV02",2.98,3347,746,0,0
"BDCV02",2.98,3348,746,0,0
"BDCV02",2.98,3349,746,6,0
"BDCV02",2.98,3350,747,3,0
"BDCV02",2.98,3351,747,0,0
"BDCV02",2.98,3352,747,3,0
"BDCV02",2.98,3353,747,3,0
"BDCV02",2.98,3354,747,0,0
"BDCV02",2.98,3355,748,3,0
"BDCV02",2.98,3356,748,0,0
"BDCV02",2.98,3357,748,3,0
"BDCV02",2.98,3358,748,0,0
"BDCV02",2.98,3359,748,0,0
"BDCV02",2.98,3360,748,0,0
"BDCV02",2.98,3361,749,0,0
"BDCV02",2.98,3362,749,0,0
"BDCV02",2.98,3363,749,0,0
"BDCV02",2.98,3364,749,3,0
"BDCV02",2.98,3365,749,6,0
"BDCV02",2.98,3366,749,3,0
"BDCV02",2.98,3367,749,0,0
"BDCV02",2.98,3368,749,0,0
"BDCV02",2.98,3369,750,0,0
"BDCV02",2.98,3370,750,0,0
"BDCV02",2.98,3371,750,0,0
"BDCV02",2.98,3372,750,0,0
"BDCV02",2.98,3373,750,0,0
"BDCV02",2.98,3374,750,0,0
"BDCV02",2.98,3375,751,0,0
"BDCV02",2.98,3376,751,0,0
"BDCV02",2.98,3377,751,0,0
"BDCV02",2.98,3378,751,0,0
"BDCV02",2.98,3379,751,0,0
"BDCV02",2.98,3380,752,0,0
"BDCV02",2.98,3381,752,0,0
"BDCV02",2.98,3382,752,0,0
"BDCV02",2.98,3383,752,0,0
"BDCV02",2.98,3384,752,0,0
"BDCV02",2.98,3385,753,0,0
"BDCV02",2.98,3386,753,3,0
"BDCV02",2.98,3387,753,3,0
"BDCV02",2.98,3388,753,0,0
"BDCV02",2.98,3389,753,0,0
"BDCV02",2.98,3390,753,0,0
"BDCV02",2.98,3391,753,0,0
"BDCV02",2.98,3392,754,0,0
"BDCV02",2.98,3393,754,0,0
"BDCV02",2.98,3394,754,0,0
"BDCV02",2.98,3395,754,3,0
"BDCV02",2.98,3396,754,0,0
"BDCV02",2.98,3397,754,0,0
"BDCV02",2.98,3398,755,0,0
"BDCV02",2.98,3399,755,0,0
"BDCV02",2.98,3400,755,0,0
"BDCV02",2.98,3401,755,0,0
"BDCV02",2.98,3402,755,0,0
"BDCV02",2.98,3403,755,0,0
"BDCV02",2.98,3404,756,0,0
"BDCV02",2.98,3405,756,0,0
"BDCV02",2.98,3406,756,3,0
"BDCV02",2.98,3407,756,0,0
"BDCV02",2.98,3408,756,0,0
"BDCV02",2.98,3409,756,0,0
"BDCV02",2.98,3410,756,0,0
"BDCV02",2.98,3411,757,0,0
"BDCV02",2.98,3412,757,0,0
"BDCV02",2.98,3413,757,3,0
"BDCV02",2.98,3414,757,0,0
"BDCV02",2.98,3415,757,0,0
"BDCV02",2.98,3416,758,0,0
"BDCV02",2.98,3417,758,0,0
"BDCV02",2.98,3418,758,0,0
"BDCV02",2.98,3419,758,0,0
"BDCV02",2.98,3420,758,0,0
"BDCV02",2.98,3421,758,0,0
"BDCV02",2.98,3422,759,0,0
"BDCV02",2.98,3423,759,0,0
"BDCV02",2.98,3424,759,0,0
"BDCV02",2.98,3425,759,0,0
"BDCV02",2.98,3426,759,0,0
"BDCV02",2.98,3427,759,0,0
"BDCV02",2.98,3428,759,0,0
"BDCV02",2.98,3429,760,0,0
"BDCV02",2.98,3430,760,0,0
"BDCV02",2.98,3431,760,0,0
"BDCV02",2.98,3432,760,3,0
"BDCV02",2.98,3433,760,0,0
"BDCV02",2.98,3434,760,0,0
"BDCV02",2.98,3435,761,0,0
"BDCV02",2.98,3436,761,0,0
"BDCV02",2.98,3437,761,0,0
"BDCV02",2.98,3438,761,0,0
"BDCV02",2.98,3439,761,0,0
"BDCV02",2.98,3440,761,0,0
"BDCV02",2.98,3441,762,0,0
"BDCV02",2.98,3442,762,0,0
"BDCV02",2.98,3443,762,0,0
"BDCV02",2.98,3444,762,0,0
"BDCV02",2.98,3445,762,0,0
"BDCV02",2.98,3446,762,0,0
"BDCV02",2.98,3447,763,0,0
"BDCV02",2.98,3448,763,0,0
"BDCV02",2.98,3449,763,0,0
"BDCV02",2.98,3450,763,0,0
"BDCV02",2.98,3451,763,0,0
"BDCV02",2.98,3452,763,0,0
"BDCV02",2.98,3453,764,0,0
"BDCV02",2.98,3454,764,0,0
"BDCV02",2.98,3455,764,0,0
"BDCV02",2.98,3456,765,0,0
"BDCV02",2.98,3457,765,0,0
"BDCV02",2.98,3458,765,0,0
"BDCV02",2.98,3459,765,3,0
"BDCV02",2.98,3460,765,3,0
"BDCV02",2.98,3461,765,0,0
"BDCV02",2.98,3462,765,0,0
"BDCV02",2.98,3463,766,0,0
"BDCV02",2.98,3464,766,0,0
"BDCV02",2.98,3465,766,0,0
"BDCV02",2.98,3466,766,0,0
"BDCV02",2.98,3467,766,0,0
"BDCV02",2.98,3468,766,3,0
"BDCV02",2.98,3469,766,3,0
"BDCV02",2.98,3470,766,0,0
"BDCV02",2.98,3471,767,0,0
"BDCV02",2.98,3472,767,0,0
"BDCV02",2.98,3473,767,0,0
"BDCV02",2.98,3474,767,0,0
"BDCV02",2.98,3475,767,0,0
"BDCV02",2.98,3476,767,0,0
"BDCV02",2.98,3477,767,0,0
"BDCV02",2.98,3478,768,0,0
"BDCV02",2.98,3479,768,0,0
"BDCV02",2.98,3480,768,0,0
"BDCV02",2.98,3481,768,0,0
"BDCV02",2.98,3482,768,0,0
"BDCV02",2.98,3483,768,0,0
"BDCV02",2.98,3484,769,0,0
"BDCV02",2.98,3485,769,0,0
"BDCV02",2.98,3486,769,0,0
"BDCV02",2.98,3487,769,0,0
"BDCV02",2.98,3488,770,0,0
"BDCV02",2.98,3489,770,0,0
"BDCV02",2.98,3490,770,0,0
"BDCV02",2.98,3491,770,0,0
"BDCV02",2.98,3492,770,0,0
"BDCV02",2.98,3493,770,0,0
"BDCV02",2.98,3494,771,0,0
"BDCV02",2.98,3495,771,0,0
"BDCV02",2.98,3496,771,3,0
"BDCV02",2.98,3497,771,0,0
"BDCV02",2.98,3498,771,0,0
"BDCV02",2.98,3499,771,0,0
"BDCV02",2.98,3500,772,0,0
"BDCV02",2.98,3501,772,0,0
"BDCV02",2.98,3502,772,0,0
"BDCV02",2.98,3503,772,0,0
"BDCV02",2.98,3504,772,0,0
"BDCV02",2.98,3505,772,0,0
"BDCV02",2.98,3506,773,3,0
"BDCV02",2.98,3507,773,3,0
"BDCV02",2.98,3508,773,0,0
"BDCV02",2.98,3509,773,0,0
"BDCV02",2.98,3510,773,0,0
"BDCV02",2.98,3511,773,0,0
"BDCV02",2.98,3512,773,0,0
"BDCV02",2.98,3513,774,0,0
"BDCV02",2.98,3514,774,0,0
"BDCV02",2.98,3515,774,3,0
"BDCV02",2.98,3516,774,0,0
"BDCV02",2.98,3517,775,0,0
"BDCV02",2.98,3518,775,0,0
"BDCV02",2.98,3519,775,3,0
"BDCV02",2.98,3520,775,3,0
"BDCV02",2.98,3521,775,0,0
"BDCV02",2.98,3522,775,0,0
"BDCV02",2.98,3523,775,0,0
"BDCV02",2.98,3524,776,0,0
"BDCV02",2.98,3525,776,0,0
"BDCV02",2.98,3526,776,0,0
"BDCV02",2.98,3527,776,0,0
"BDCV02",2.98,3528,776,3,0
"BDCV02",2.98,3529,776,6,0
"BDCV02",2.98,3530,776,3,0
"BDCV02",2.98,3531,777,0,0
"BDCV02",2.98,3532,777,0,0
"BDCV02",2.98,3533,777,0,0
"BDCV02",2.98,3534,777,0,0
"BDCV02",2.98,3535,777,0,0
"BDCV02",2.98,3536,777,0,0
"BDCV02",2.98,3537,778,0,0
"BDCV02",2.98,3538,778,0,0
"BDCV02",2.98,3539,778,0,0
"BDCV02",2.98,3540,778,0,0
"BDCV02",2.98,3541,778,0,0
"BDCV02",2.98,3542,778,0,0
"BDCV02",2.98,3543,778,0,0
"BDCV02",2.98,3544,779,0,0
"BDCV02",2.98,3545,779,3,0
"BDCV02",2.98,3546,779,3,0
"BDCV02",2.98,3547,779,3,0
"BDCV02",2.98,3548,779,3,0
"BDCV02",2.98,3549,779,0,0
"BDCV02",2.98,3550,780,0,0
"BDCV02",2.98,3551,780,3,0
"BDCV02",2.98,3552,780,3,0
"BDCV02",2.98,3553,780,3,0
"BDCV02",2.98,3554,780,0,0
"BDCV02",2.98,3555,781,0,0
"BDCV02",2.98,3556,781,0,0
"BDCV02",2.98,3557,781,0,0
"BDCV02",2.98,3558,781,0,0
"BDCV02",2.98,3559,782,0,0
"BDCV02",2.98,3560,782,0,0
"BDCV02",2.98,3561,782,0,0
"BDCV02",2.98,3562,782,0,0
"BDCV02",2.98,3563,782,3,0
"BDCV02",2.98,3564,782,0,0
"BDCV02",2.98,3565,783,0,0
"BDCV02",2.98,3566,783,0,0
"BDCV02",2.98,3567,783,0,0
"BDCV02",2.98,3568,783,0,0
"BDCV02",2.98,3569,783,0,0
"BDCV02",2.98,3570,783,0,0
"BDCV02",2.98,3571,783,0,0
"BDCV02",2.98,3572,784,0,0
"BDCV02",2.98,3573,784,3,0
"BDCV02",2.98,3574,784,0,0
"BDCV02",2.98,3575,784,0,0
"BDCV02",2.98,3576,784,0,0
"BDCV02",2.98,3577,784,0,0
"BDCV02",2.98,3578,784,0,0
"BDCV02",2.98,3579,784,0,0
"BDCV02",2.98,3580,785,0,0
"BDCV02",2.98,3581,785,0,0
"BDCV02",2.98,3582,785,0,0
"BDCV02",2.98,3583,785,3,0
"BDCV02",2.98,3584,785,0,0
"BDCV02",2.98,3585,786,0,0
"BDCV02",2.98,3586,786,0,0
"BDCV02",2.98,3587,786,0,0
"BDCV02",2.98,3588,786,0,0
"BDCV02",2.98,3589,786,0,0
"BDCV02",2.98,3590,786,0,0
"BDCV02",2.98,3591,787,0,0
"BDCV02",2.98,3592,787,0,0
"BDCV02",2.98,3593,787,0,0
"BDCV02",2.98,3594,787,0,0
"BDCV02",2.98,3595,787,0,0
"BDCV02",2.98,3596,787,0,0
"BDCV02",2.98,3597,788,0,0
"BDCV02",2.98,3598,788,0,0
"BDCV02",2.98,3599,788,0,0
"BDCV02",2.98,3600,788,0,0
"BDCV02",2.98,3601,788,0,0
"BDCV02",2.98,3602,788,0,0
"BDCV02",2.98,3603,788,6,0
"BDCV02",2.98,3604,789,3,0
"BDCV02",2.98,3605,789,0,0
"BDCV02",2.98,3606,789,0,0
"BDCV02",2.98,3607,789,0,0
"BDCV02",2.98,3608,789,0,0
"BDCV02",2.98,3609,789,0,0
"BDCV02",2.98,3610,790,0,0
"BDCV02",2.98,3611,790,0,0
"BDCV02",2.98,3612,790,0,0
"BDCV02",2.98,3613,790,0,0
"BDCV02",2.98,3614,791,0,0
"BDCV02",2.98,3615,791,0,0
"BDCV02",2.98,3616,791,0,0
"BDCV02",2.98,3617,791,0,0
"BDCV02",2.98,3618,791,0,0
"BDCV02",2.98,3619,791,0,0
"BDCV02",2.98,3620,791,0,0
"BDCV02",2.98,3621,792,0,0
"BDCV02",2.98,3622,792,0,0
"BDCV02",2.98,3623,792,0,0
"BDCV02",2.98,3624,792,0,0
"BDCV02",2.98,3625,792,0,0
"BDCV02",2.98,3626,792,0,0
"BDCV02",2.98,3627,793,0,0
"BDCV02",2.98,3628,793,3,0
"BDCV02",2.98,3629,793,0,0
"BDCV02",2.98,3630,793,0,0
"BDCV02",2.98,3631,793,0,0
"BDCV02",2.98,3632,793,0,0
"BDCV02",2.98,3633,793,0,0
"BDCV02",2.98,3634,794,0,0
"BDCV02",2.98,3635,794,0,0
"BDCV02",2.98,3636,794,0,0
"BDCV02",2.98,3637,794,0,0
"BDCV02",2.98,3638,794,0,0
"BDCV02",2.98,3639,794,0,0
"BDCV02",2.98,3640,794,0,0
"BDCV02",2.98,3641,795,0,0
"BDCV02",2.98,3642,795,3,0
"BDCV02",2.98,3643,795,0,0
"BDCV02",2.98,3644,795,0,0
"BDCV02",2.98,3645,795,3,0
"BDCV02",2.98,3646,796,0,0
"BDCV02",2.98,3647,796,0,0
"BDCV02",2.98,3648,796,0,0
"BDCV02",2.98,3649,796,0,0
"BDCV02",2.98,3650,796,0,0
"BDCV02",2.98,3651,796,0,0
"BDCV02",2.98,3652,797,0,0
"BDCV02",2.98,3653,797,0,0
"BDCV02",2.98,3654,797,0,0
"BDCV02",2.98,3655,797,0,0
"BDCV02",2.98,3656,797,0,0
"BDCV02",2.98,3657,797,0,0
"BDCV02",2.98,3658,798,0,0
"BDCV02",2.98,3659,798,0,0
"BDCV02",2.98,3660,798,0,0
"BDCV02",2.98,3661,798,3,0
"BDCV02",2.98,3662,799,0,0
"BDCV02",2.98,3663,799,0,0
"BDCV02",2.98,3664,799,0,0
"BDCV02",2.98,3665,799,0,0
"BDCV02",2.98,3666,799,0,0
"BDCV02",2.98,3667,799,3,0
"BDCV02",2.98,3668,799,3,0
"BDCV02",2.98,3669,800,3,0
"BDCV02",2.98,3670,800,0,0
"BDCV02",2.98,3671,800,0,0
"BDCV02",2.98,3672,800,3,0
"BDCV02",2.98,3673,800,6,0
"BDCV02",2.98,3674,801,0,0
"BDCV02",2.98,3675,801,0,0
"BDCV02",2.98,3676,801,0,0
"BDCV02",2.98,3677,801,0,0
"BDCV02",2.98,3678,801,3,0
"BDCV02",2.98,3679,801,0,0
"BDCV02",2.98,3680,802,0,0
"BDCV02",2.98,3681,802,0,0
"BDCV02",2.98,3682,802,0,0
"BDCV02",2.98,3683,802,0,0
"BDCV02",2.98,3684,802,0,0
"BDCV02",2.98,3685,802,0,0
"BDCV02",2.98,3686,802,0,0
"BDCV02",2.98,3687,803,0,0
"BDCV02",2.98,3688,803,0,0
"BDCV02",2.98,3689,803,0,0
"BDCV02",2.98,3690,803,0,0
"BDCV02",2.98,3691,803,0,0
"BDCV02",2.98,3692,803,0,0
"BDCV02",2.98,3693,804,0,0
"BDCV02",2.98,3694,804,0,0
"BDCV02",2.98,3695,804,0,0
"BDCV02",2.98,3696,804,0,0
"BDCV02",2.98,3697,804,0,0
"BDCV02",2.98,3698,804,0,0
"BDCV02",2.98,3699,804,0,0
"BDCV02",2.98,3700,805,0,0
"BDCV02",2.98,3701,805,0,0
"BDCV02",2.98,3702,805,0,0
"BDCV02",2.98,3703,805,0,0
"BDCV02",2.98,3704,805,0,0
"BDCV02",2.98,3705,805,0,0
"BDCV02",2.98,3706,806,0,0
"BDCV02",2.98,3707,806,0,0
"BDCV02",2.98,3708,806,0,0
"BDCV02",2.98,3709,806,0,0
